"2/14/2012 12:37:51",60,61.59,75.76,74.75,74.41,72.84,67.21,60.13
"2/14/2012 12:37:55",60,61.59,75.65,74.86,74.41,72.95,67.32,60.13
"2/14/2012 12:37:56",60,61.59,75.65,74.86,74.41,72.95,67.21,60.13
"2/14/2012 12:37:59",60,61.59,75.65,74.86,74.41,72.95,67.21,60.13
"2/14/2012 12:38:4",60,61.70,75.65,74.86,74.30,72.95,67.21,60.13
"2/14/2012 12:38:8",60,61.70,75.65,74.75,74.30,72.95,67.32,60.24
"2/14/2012 12:38:16",60,61.70,75.65,74.64,74.30,72.95,67.32,60.13
"2/14/2012 12:38:22",60,61.70,75.65,74.75,74.30,72.95,67.32,60.24
"2/14/2012 12:38:27",60,61.59,75.65,74.75,74.30,72.95,67.32,60.24
"2/14/2012 12:38:30",60,61.47,75.65,74.75,74.30,72.95,67.32,60.24
"2/14/2012 12:38:32",60,61.36,75.65,74.75,74.19,72.95,67.32,60.24
"2/14/2012 12:38:33",60,61.25,75.65,74.75,74.19,72.95,67.21,60.13
"2/14/2012 12:38:36",60,61.25,75.65,74.64,74.19,72.84,67.21,60.13
"2/14/2012 12:38:43",60,61.14,75.65,74.75,74.19,72.95,67.32,60.13
"2/14/2012 12:38:48",60,61.14,75.54,74.75,74.19,72.95,67.32,60.24
"2/14/2012 12:38:51",60,61.03,75.65,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:38:53",60,61.03,75.65,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:38:56",60,61.03,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:38:59",60,61.03,75.65,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:39:5",60,61.14,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:10",60,61.03,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:12",60,61.03,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:13",60,61.03,75.54,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:39:16",60,61.14,75.65,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:39:20",60,61.14,75.65,74.75,74.19,72.84,67.21,60.13
"2/14/2012 12:39:21",60,61.03,75.54,74.64,74.19,72.84,67.21,60.13
"2/14/2012 12:39:24",60,61.03,75.54,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:28",60,61.03,75.54,74.64,74.19,72.84,67.32,60.13
"2/14/2012 12:39:34",60,61.03,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:38",60,61.03,75.54,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:41",60,61.03,75.65,74.75,74.19,72.84,67.32,60.13
"2/14/2012 12:39:46",60,61.14,75.54,74.75,74.30,72.95,67.32,60.13
